id	language	context	target	complexity	lang	train	context_tokenized	target_tokenized
en_218	english	In the context of programming languages, with a declarative you give facts and rules to the computer which can then be queried to give data back.	queried	0.2954545454545454	en	False	In|the|context|of|programming|languages|,|with|a|declarative|you|give|facts|and|rules|to|the|computer|which|can|then|be|queried|to|give|data|back|.	queried
en_219	english	In the example above, the conserved quantity would be socks, the system would be the dryer, and the system is closed as long as nobody puts socks into or takes socks out of the dryer.	socks	0.025	en	False	In|the|example|above|,|the|conserved|quantity|would|be|socks|,|the|system|would|be|the|dryer|,|and|the|system|is|closed|as|long|as|nobody|puts|socks|into|or|takes|socks|out|of|the|dryer|.	socks
en_220	english	In the example above, the conserved quantity would be socks, the system would be the dryer, and the system is closed as long as nobody puts socks into or takes socks out of the dryer.	puts	0.05	en	False	In|the|example|above|,|the|conserved|quantity|would|be|socks|,|the|system|would|be|the|dryer|,|and|the|system|is|closed|as|long|as|nobody|puts|socks|into|or|takes|socks|out|of|the|dryer|.	puts
en_221	english	In the example above, the conserved quantity would be socks, the system would be the dryer, and the system is closed as long as nobody puts socks into or takes socks out of the dryer.	nobody	0.075	en	False	In|the|example|above|,|the|conserved|quantity|would|be|socks|,|the|system|would|be|the|dryer|,|and|the|system|is|closed|as|long|as|nobody|puts|socks|into|or|takes|socks|out|of|the|dryer|.	nobody
en_222	english	In the final step, one of the hydrogens of the bonded water molecule is attacked by another water molecule, leaving an alcohol.	attacked	0.125	en	False	In|the|final|step|,|one|of|the|hydrogens|of|the|bonded|water|molecule|is|attacked|by|another|water|molecule|,|leaving|an|alcohol|.	attacked
en_223	english	In the final step, one of the hydrogens of the bonded water molecule is attacked by another water molecule, leaving an alcohol.	molecule	0.15	en	False	In|the|final|step|,|one|of|the|hydrogens|of|the|bonded|water|molecule|is|attacked|by|another|water|molecule|,|leaving|an|alcohol|.	molecule
en_224	english	In the final step, one of the hydrogens of the bonded water molecule is attacked by another water molecule, leaving an alcohol.	bonded	0.1	en	False	In|the|final|step|,|one|of|the|hydrogens|of|the|bonded|water|molecule|is|attacked|by|another|water|molecule|,|leaving|an|alcohol|.	bonded
en_225	english	In these cases, the role of the implementing agent is to provide seed inputs, including, but not limited, to capital that will get the project started and enable it to continue under its own impetus after the implementer departs.	implementer	0.4772727272727273	en	False	In|these|cases|,|the|role|of|the|implementing|agent|is|to|provide|seed|inputs|,|including|,|but|not|limited|,|to|capital|that|will|get|the|project|started|and|enable|it|to|continue|under|its|own|impetus|after|the|implementer|departs|.	implementer
en_226	english	In these cases, the role of the implementing agent is to provide seed inputs, including, but not limited, to capital that will get the project started and enable it to continue under its own impetus after the implementer departs.	implementing	0.3636363636363636	en	False	In|these|cases|,|the|role|of|the|implementing|agent|is|to|provide|seed|inputs|,|including|,|but|not|limited|,|to|capital|that|will|get|the|project|started|and|enable|it|to|continue|under|its|own|impetus|after|the|implementer|departs|.	implementing
en_227	english	In these cases, the role of the implementing agent is to provide seed inputs, including, but not limited, to capital that will get the project started and enable it to continue under its own impetus after the implementer departs.	enable	0.1590909090909091	en	False	In|these|cases|,|the|role|of|the|implementing|agent|is|to|provide|seed|inputs|,|including|,|but|not|limited|,|to|capital|that|will|get|the|project|started|and|enable|it|to|continue|under|its|own|impetus|after|the|implementer|departs|.	enable
en_228	english	In this system, compounds are named by analogy to glyceraldehyde, which generally produces unambiguous designations, but is easiest to see in the small biomolecules similar to glyceraldehyde.	biomolecules	0.35	en	False	In|this|system|,|compounds|are|named|by|analogy|to|glyceraldehyde|,|which|generally|produces|unambiguous|designations|,|but|is|easiest|to|see|in|the|small|biomolecules|similar|to|glyceraldehyde|.	biomolecules
en_229	english	In this system, compounds are named by analogy to glyceraldehyde, which generally produces unambiguous designations, but is easiest to see in the small biomolecules similar to glyceraldehyde.	easiest	0.05	en	False	In|this|system|,|compounds|are|named|by|analogy|to|glyceraldehyde|,|which|generally|produces|unambiguous|designations|,|but|is|easiest|to|see|in|the|small|biomolecules|similar|to|glyceraldehyde|.	easiest
en_230	english	In this system, compounds are named by analogy to glyceraldehyde, which generally produces unambiguous designations, but is easiest to see in the small biomolecules similar to glyceraldehyde.	analogy	0.25	en	False	In|this|system|,|compounds|are|named|by|analogy|to|glyceraldehyde|,|which|generally|produces|unambiguous|designations|,|but|is|easiest|to|see|in|the|small|biomolecules|similar|to|glyceraldehyde|.	analogy
en_231	english	Initial data from the analysis of the cardiovascular disease drug simvastatin were presented at the conference.	presented	0.1590909090909091	en	False	Initial|data|from|the|analysis|of|the|cardiovascular|disease|drug|simvastatin|were|presented|at|the|conference|.	presented
en_232	english	Initial data from the analysis of the cardiovascular disease drug simvastatin were presented at the conference.	cardiovascular	0.4772727272727273	en	False	Initial|data|from|the|analysis|of|the|cardiovascular|disease|drug|simvastatin|were|presented|at|the|conference|.	cardiovascular
en_233	english	Initial data from the analysis of the cardiovascular disease drug simvastatin were presented at the conference.	simvastatin	0.8863636363636364	en	False	Initial|data|from|the|analysis|of|the|cardiovascular|disease|drug|simvastatin|were|presented|at|the|conference|.	simvastatin
en_234	english	Instead it moves on immediately to the stop bits, and is an admission that parity checking at this level is really useless.	moves	0.090909091	en	False	Instead|it|moves|on|immediately|to|the|stop|bits|,|and|is|an|admission|that|parity|checking|at|this|level|is|really|useless|.	moves
en_235	english	Instead it moves on immediately to the stop bits, and is an admission that parity checking at this level is really useless.	immediately	0.090909091	en	False	Instead|it|moves|on|immediately|to|the|stop|bits|,|and|is|an|admission|that|parity|checking|at|this|level|is|really|useless|.	immediately
en_236	english	Instead it moves on immediately to the stop bits, and is an admission that parity checking at this level is really useless.	admission	0.2727272727272727	en	False	Instead|it|moves|on|immediately|to|the|stop|bits|,|and|is|an|admission|that|parity|checking|at|this|level|is|really|useless|.	admission
en_237	english	Instead of relying on them to have the right shell, you can simply specify which shell they should use.	relying	0.05	en	False	Instead|of|relying|on|them|to|have|the|right|shell|,|you|can|simply|specify|which|shell|they|should|use|.	relying
en_238	english	Instead of relying on them to have the right shell, you can simply specify which shell they should use.	shell	0.1	en	False	Instead|of|relying|on|them|to|have|the|right|shell|,|you|can|simply|specify|which|shell|they|should|use|.	shell
en_239	english	Instead of relying on them to have the right shell, you can simply specify which shell they should use.	specify	0.1	en	False	Instead|of|relying|on|them|to|have|the|right|shell|,|you|can|simply|specify|which|shell|they|should|use|.	specify
en_240	english	Intercellular connections allow heterocytes to transport fixed nitrogen to neighboring cells and to receive carbohydrates.	heterocytes	0.775	en	False	Intercellular|connections|allow|heterocytes|to|transport|fixed|nitrogen|to|neighboring|cells|and|to|receive|carbohydrates|.	heterocytes
en_241	english	Intercellular connections allow heterocytes to transport fixed nitrogen to neighboring cells and to receive carbohydrates.	fixed	0.1	en	False	Intercellular|connections|allow|heterocytes|to|transport|fixed|nitrogen|to|neighboring|cells|and|to|receive|carbohydrates|.	fixed
en_242	english	Intercellular connections allow heterocytes to transport fixed nitrogen to neighboring cells and to receive carbohydrates.	connections	0.125	en	False	Intercellular|connections|allow|heterocytes|to|transport|fixed|nitrogen|to|neighboring|cells|and|to|receive|carbohydrates|.	connections
en_243	english	Irregular Bones have  peculiar forms, cannot be grouped under the preceding heads, and are used for muscle attachment and articulation.	preceding	0.3863636363636363	en	False	Irregular|Bones|have|peculiar|forms|,|can|not|be|grouped|under|the|preceding|heads|,|and|are|used|for|muscle|attachment|and|articulation|.	preceding
en_244	english	Irregular Bones have  peculiar forms, cannot be grouped under the preceding heads, and are used for muscle attachment and articulation.	attachment	0.2045454545454545	en	False	Irregular|Bones|have|peculiar|forms|,|can|not|be|grouped|under|the|preceding|heads|,|and|are|used|for|muscle|attachment|and|articulation|.	attachment
en_245	english	Irregular Bones have  peculiar forms, cannot be grouped under the preceding heads, and are used for muscle attachment and articulation.	grouped	0.1818181818181818	en	False	Irregular|Bones|have|peculiar|forms|,|can|not|be|grouped|under|the|preceding|heads|,|and|are|used|for|muscle|attachment|and|articulation|.	grouped
en_246	english	It adds a button to the editing toolbar in the source editor, so it is most convenient for redlinked user talk pages, but it can save a click or two otherwise as well, even though it may not be as quick as Twinkle.	button	0.075	en	False	It|adds|a|button|to|the|editing|toolbar|in|the|source|editor|,|so|it|is|most|convenient|for|redlinked|user|talk|pages|,|but|it|can|save|a|click|or|two|otherwise|as|well|,|even|though|it|may|not|be|as|quick|as|Twinkle|.	button
en_247	english	It adds a button to the editing toolbar in the source editor, so it is most convenient for redlinked user talk pages, but it can save a click or two otherwise as well, even though it may not be as quick as Twinkle.	redlinked	0.775	en	False	It|adds|a|button|to|the|editing|toolbar|in|the|source|editor|,|so|it|is|most|convenient|for|redlinked|user|talk|pages|,|but|it|can|save|a|click|or|two|otherwise|as|well|,|even|though|it|may|not|be|as|quick|as|Twinkle|.	redlinked
en_248	english	It adds a button to the editing toolbar in the source editor, so it is most convenient for redlinked user talk pages, but it can save a click or two otherwise as well, even though it may not be as quick as Twinkle.	click	0.05	en	False	It|adds|a|button|to|the|editing|toolbar|in|the|source|editor|,|so|it|is|most|convenient|for|redlinked|user|talk|pages|,|but|it|can|save|a|click|or|two|otherwise|as|well|,|even|though|it|may|not|be|as|quick|as|Twinkle|.	click
en_249	english	It has been said that he had to cut his way through the trackless forest, which doubtless was the case in this town at least.	trackless	0.3181818181818182	en	False	It|has|been|said|that|he|had|to|cut|his|way|through|the|trackless|forest|,|which|doubtless|was|the|case|in|this|town|at|least|.	trackless
en_250	english	It has been said that he had to cut his way through the trackless forest, which doubtless was the case in this town at least.	town	0.1136363636363636	en	False	It|has|been|said|that|he|had|to|cut|his|way|through|the|trackless|forest|,|which|doubtless|was|the|case|in|this|town|at|least|.	town
en_251	english	It has been said that he had to cut his way through the trackless forest, which doubtless was the case in this town at least.	doubtless	0.2727272727272727	en	False	It|has|been|said|that|he|had|to|cut|his|way|through|the|trackless|forest|,|which|doubtless|was|the|case|in|this|town|at|least|.	doubtless
en_252	english	It is generally believed that the pilus is assembled from its base, as a pool of pilin is found in the cell membrane.	pilus	0.8181818181818182	en	False	It|is|generally|believed|that|the|pilus|is|assembled|from|its|base|,|as|a|pool|of|pilin|is|found|in|the|cell|membrane|.	pilus
en_253	english	It is generally believed that the pilus is assembled from its base, as a pool of pilin is found in the cell membrane.	assembled	0.2272727272727272	en	False	It|is|generally|believed|that|the|pilus|is|assembled|from|its|base|,|as|a|pool|of|pilin|is|found|in|the|cell|membrane|.	assembled
en_254	english	It is generally believed that the pilus is assembled from its base, as a pool of pilin is found in the cell membrane.	pilin	0.8181818181818182	en	False	It|is|generally|believed|that|the|pilus|is|assembled|from|its|base|,|as|a|pool|of|pilin|is|found|in|the|cell|membrane|.	pilin
en_255	english	It is important when planning a blended learning lesson within the primary grades to focus on a unit of study, then intertwine it with technology.	grades	0.1818181818181818	en	False	It|is|important|when|planning|a|blended|learning|lesson|within|the|primary|grades|to|focus|on|a|unit|of|study|,|then|intertwine|it|with|technology|.	grades
en_256	english	It is important when planning a blended learning lesson within the primary grades to focus on a unit of study, then intertwine it with technology.	intertwine	0.4318181818181818	en	False	It|is|important|when|planning|a|blended|learning|lesson|within|the|primary|grades|to|focus|on|a|unit|of|study|,|then|intertwine|it|with|technology|.	intertwine
en_257	english	It is important when planning a blended learning lesson within the primary grades to focus on a unit of study, then intertwine it with technology.	blended	0.2954545454545454	en	False	It|is|important|when|planning|a|blended|learning|lesson|within|the|primary|grades|to|focus|on|a|unit|of|study|,|then|intertwine|it|with|technology|.	blended
en_258	english	It is used by the immune system, for DNA synthesis, for healing wounds, and for normal growth and development during hormonally active periods.	hormonally	0.3863636363636363	en	False	It|is|used|by|the|immune|system|,|for|DNA|synthesis|,|for|healing|wounds|,|and|for|normal|growth|and|development|during|hormonally|active|periods|.	hormonally
en_259	english	It is used by the immune system, for DNA synthesis, for healing wounds, and for normal growth and development during hormonally active periods.	immune	0.25	en	False	It|is|used|by|the|immune|system|,|for|DNA|synthesis|,|for|healing|wounds|,|and|for|normal|growth|and|development|during|hormonally|active|periods|.	immune
en_260	english	It is used by the immune system, for DNA synthesis, for healing wounds, and for normal growth and development during hormonally active periods.	healing	0.1818181818181818	en	False	It|is|used|by|the|immune|system|,|for|DNA|synthesis|,|for|healing|wounds|,|and|for|normal|growth|and|development|during|hormonally|active|periods|.	healing
en_261	english	It repeatedly shows illustrations of Scouts in sunny mountain scenes with no hats whatsoever.	illustrations	0.2	en	False	It|repeatedly|shows|illustrations|of|Scouts|in|sunny|mountain|scenes|with|no|hats|whatsoever|.	illustrations
en_262	english	It repeatedly shows illustrations of Scouts in sunny mountain scenes with no hats whatsoever.	whatsoever	0.1	en	False	It|repeatedly|shows|illustrations|of|Scouts|in|sunny|mountain|scenes|with|no|hats|whatsoever|.	whatsoever
en_263	english	It repeatedly shows illustrations of Scouts in sunny mountain scenes with no hats whatsoever.	repeatedly	0.05	en	False	It|repeatedly|shows|illustrations|of|Scouts|in|sunny|mountain|scenes|with|no|hats|whatsoever|.	repeatedly
en_264	english	It was discovered by goons and other English speakers, and for a while, posting between the two languages flourished.	goons	0.7045454545454546	en	False	It|was|discovered|by|goons|and|other|English|speakers|,|and|for|a|while|,|posting|between|the|two|languages|flourished|.	goons
en_265	english	It was discovered by goons and other English speakers, and for a while, posting between the two languages flourished.	posting	0.3181818181818182	en	False	It|was|discovered|by|goons|and|other|English|speakers|,|and|for|a|while|,|posting|between|the|two|languages|flourished|.	posting
en_266	english	It was discovered by goons and other English speakers, and for a while, posting between the two languages flourished.	discovered	0.1136363636363636	en	False	It|was|discovered|by|goons|and|other|English|speakers|,|and|for|a|while|,|posting|between|the|two|languages|flourished|.	discovered
en_267	english	It will take you to the page which matches your query, otherwise it displays the search results.	displays	0.075	en	False	It|will|take|you|to|the|page|which|matches|your|query|,|otherwise|it|displays|the|search|results|.	displays
en_268	english	It will take you to the page which matches your query, otherwise it displays the search results.	matches	0.125	en	False	It|will|take|you|to|the|page|which|matches|your|query|,|otherwise|it|displays|the|search|results|.	matches
en_269	english	It will take you to the page which matches your query, otherwise it displays the search results.	otherwise	0.05	en	False	It|will|take|you|to|the|page|which|matches|your|query|,|otherwise|it|displays|the|search|results|.	otherwise
en_270	english	Its hydrogen is easy to remove, so serine and threonine often act as hydrogen donors in enzymes.	hydrogen	0.4545454545454545	en	False	Its|hydrogen|is|easy|to|remove|,|so|serine|and|threonine|often|act|as|hydrogen|donors|in|enzymes|.	hydrogen
en_271	english	Its hydrogen is easy to remove, so serine and threonine often act as hydrogen donors in enzymes.	donors	0.3181818181818182	en	False	Its|hydrogen|is|easy|to|remove|,|so|serine|and|threonine|often|act|as|hydrogen|donors|in|enzymes|.	donors
en_272	english	Its hydrogen is easy to remove, so serine and threonine often act as hydrogen donors in enzymes.	serine	0.7727272727272727	en	False	Its|hydrogen|is|easy|to|remove|,|so|serine|and|threonine|often|act|as|hydrogen|donors|in|enzymes|.	serine
en_273	english	James was overthrown (he was technically held abdicated by Parliament) in the bloodless Glorious Revolution of 1688.	overthrown	0.3181818181818182	en	False	James|was|overthrown|(|he|was|technically|held|abdicated|by|Parliament|)|in|the|bloodless|Glorious|Revolution|of|1688|.	overthrown
en_274	english	James was overthrown (he was technically held abdicated by Parliament) in the bloodless Glorious Revolution of 1688.	technically	0.1818181818181818	en	False	James|was|overthrown|(|he|was|technically|held|abdicated|by|Parliament|)|in|the|bloodless|Glorious|Revolution|of|1688|.	technically
en_275	english	James was overthrown (he was technically held abdicated by Parliament) in the bloodless Glorious Revolution of 1688.	abdicated	0.5909090909090909	en	False	James|was|overthrown|(|he|was|technically|held|abdicated|by|Parliament|)|in|the|bloodless|Glorious|Revolution|of|1688|.	abdicated
en_276	english	Lastly, the study looked at the conversation of polyunsaturated rich phospholipids to triacylglyerides via a phospholipase C pathway.	looked	0.068181818	en	False	Lastly|,|the|study|looked|at|the|conversation|of|polyunsaturated|rich|phospholipids|to|triacylglyerides|via|a|phospholipase|C|pathway|.	looked
en_277	english	Lastly, the study looked at the conversation of polyunsaturated rich phospholipids to triacylglyerides via a phospholipase C pathway.	rich	0.1363636363636363	en	False	Lastly|,|the|study|looked|at|the|conversation|of|polyunsaturated|rich|phospholipids|to|triacylglyerides|via|a|phospholipase|C|pathway|.	rich
en_278	english	Lastly, the study looked at the conversation of polyunsaturated rich phospholipids to triacylglyerides via a phospholipase C pathway.	phospholipase	0.9090909090909092	en	False	Lastly|,|the|study|looked|at|the|conversation|of|polyunsaturated|rich|phospholipids|to|triacylglyerides|via|a|phospholipase|C|pathway|.	phospholipase
en_279	english	Lewis dot structures are useful for introducing the idea of covalence and bonding in small molecules, but other model types have much more capability to communicate chemistry concepts.	communicate	0.1	en	False	Lewis|dot|structures|are|useful|for|introducing|the|idea|of|covalence|and|bonding|in|small|molecules|,|but|other|model|types|have|much|more|capability|to|communicate|chemistry|concepts|.	communicate
en_280	english	Lewis dot structures are useful for introducing the idea of covalence and bonding in small molecules, but other model types have much more capability to communicate chemistry concepts.	bonding	0.25	en	False	Lewis|dot|structures|are|useful|for|introducing|the|idea|of|covalence|and|bonding|in|small|molecules|,|but|other|model|types|have|much|more|capability|to|communicate|chemistry|concepts|.	bonding
en_281	english	Lewis dot structures are useful for introducing the idea of covalence and bonding in small molecules, but other model types have much more capability to communicate chemistry concepts.	covalence	0.55	en	False	Lewis|dot|structures|are|useful|for|introducing|the|idea|of|covalence|and|bonding|in|small|molecules|,|but|other|model|types|have|much|more|capability|to|communicate|chemistry|concepts|.	covalence
en_282	english	Like creating arrays without dynamic allocation, the programmer must initialize the array with sensible values before using it.	array	0.2	en	False	Like|creating|arrays|without|dynamic|allocation|,|the|programmer|must|initialize|the|array|with|sensible|values|before|using|it|.	array
en_283	english	Like creating arrays without dynamic allocation, the programmer must initialize the array with sensible values before using it.	dynamic	0.175	en	False	Like|creating|arrays|without|dynamic|allocation|,|the|programmer|must|initialize|the|array|with|sensible|values|before|using|it|.	dynamic
en_284	english	Like creating arrays without dynamic allocation, the programmer must initialize the array with sensible values before using it.	arrays	0.2	en	False	Like|creating|arrays|without|dynamic|allocation|,|the|programmer|must|initialize|the|array|with|sensible|values|before|using|it|.	arrays
en_285	english	Mail is generated internally by the Postfix system itself, in order to notify the postmaster of a problem (this path is also indicated with the unlabeled arrow).	generated	0.1363636363636363	en	False	Mail|is|generated|internally|by|the|Postfix|system|itself|,|in|order|to|notify|the|postmaster|of|a|problem|(|this|path|is|also|indicated|with|the|unlabeled|arrow|)|.	generated
en_286	english	Mail is generated internally by the Postfix system itself, in order to notify the postmaster of a problem (this path is also indicated with the unlabeled arrow).	postmaster	0.5	en	False	Mail|is|generated|internally|by|the|Postfix|system|itself|,|in|order|to|notify|the|postmaster|of|a|problem|(|this|path|is|also|indicated|with|the|unlabeled|arrow|)|.	postmaster
en_287	english	Mail is generated internally by the Postfix system itself, in order to notify the postmaster of a problem (this path is also indicated with the unlabeled arrow).	notify	0.1363636363636363	en	False	Mail|is|generated|internally|by|the|Postfix|system|itself|,|in|order|to|notify|the|postmaster|of|a|problem|(|this|path|is|also|indicated|with|the|unlabeled|arrow|)|.	notify
en_288	english	Many federations use these grants to correct imbalances between taxing and spending across different levels of government.	spending	0.1818181818181818	en	False	Many|federations|use|these|grants|to|correct|imbalances|between|taxing|and|spending|across|different|levels|of|government|.	spending
en_289	english	Many federations use these grants to correct imbalances between taxing and spending across different levels of government.	federations	0.5681818181818182	en	False	Many|federations|use|these|grants|to|correct|imbalances|between|taxing|and|spending|across|different|levels|of|government|.	federations
en_290	english	Many federations use these grants to correct imbalances between taxing and spending across different levels of government.	grants	0.2045454545454545	en	False	Many|federations|use|these|grants|to|correct|imbalances|between|taxing|and|spending|across|different|levels|of|government|.	grants
en_291	english	Many freshwater protists have contractile vacuoles that pump excess water out of the cell, thereby maintaining a suitable concentration of ions and molecules inside the cell.	vacuoles	0.525	en	False	Many|freshwater|protists|have|contractile|vacuoles|that|pump|excess|water|out|of|the|cell|,|thereby|maintaining|a|suitable|concentration|of|ions|and|molecules|inside|the|cell|.	vacuoles
en_292	english	Many freshwater protists have contractile vacuoles that pump excess water out of the cell, thereby maintaining a suitable concentration of ions and molecules inside the cell.	protists	0.625	en	False	Many|freshwater|protists|have|contractile|vacuoles|that|pump|excess|water|out|of|the|cell|,|thereby|maintaining|a|suitable|concentration|of|ions|and|molecules|inside|the|cell|.	protists
en_293	english	Many freshwater protists have contractile vacuoles that pump excess water out of the cell, thereby maintaining a suitable concentration of ions and molecules inside the cell.	thereby	0.225	en	False	Many|freshwater|protists|have|contractile|vacuoles|that|pump|excess|water|out|of|the|cell|,|thereby|maintaining|a|suitable|concentration|of|ions|and|molecules|inside|the|cell|.	thereby
en_294	english	Milk is a valuable nutritious food, providing vitamins and essential fats to those who can properly digest it.	fats	0.125	en	False	Milk|is|a|valuable|nutritious|food|,|providing|vitamins|and|essential|fats|to|those|who|can|properly|digest|it|.	fats
en_295	english	Milk is a valuable nutritious food, providing vitamins and essential fats to those who can properly digest it.	nutritious	0.125	en	False	Milk|is|a|valuable|nutritious|food|,|providing|vitamins|and|essential|fats|to|those|who|can|properly|digest|it|.	nutritious
en_296	english	Milk is a valuable nutritious food, providing vitamins and essential fats to those who can properly digest it.	properly	0.125	en	False	Milk|is|a|valuable|nutritious|food|,|providing|vitamins|and|essential|fats|to|those|who|can|properly|digest|it|.	properly
en_297	english	Modern use of emoticons in electronic discussion is generally traced to a proposal in 1982.	electronic	0.0454545454545454	en	False	Modern|use|of|emoticons|in|electronic|discussion|is|generally|traced|to|a|proposal|in|1982|.	electronic
en_298	english	Modern use of emoticons in electronic discussion is generally traced to a proposal in 1982.	emoticons	0.3863636363636363	en	False	Modern|use|of|emoticons|in|electronic|discussion|is|generally|traced|to|a|proposal|in|1982|.	emoticons
en_299	english	Modern use of emoticons in electronic discussion is generally traced to a proposal in 1982.	traced	0.25	en	False	Modern|use|of|emoticons|in|electronic|discussion|is|generally|traced|to|a|proposal|in|1982|.	traced
en_300	english	Most DNS queries (such as name resolution requests) use UDP connections as the amount of data transferred is small and the session establishment overhead would introduce unnecessary traffic and load on nameservers.	introduce	0.125	en	False	Most|DNS|queries|(|such|as|name|resolution|requests|)|use|UDP|connections|as|the|amount|of|data|transferred|is|small|and|the|session|establishment|overhead|would|introduce|unnecessary|traffic|and|load|on|nameservers|.	introduce
en_301	english	Most DNS queries (such as name resolution requests) use UDP connections as the amount of data transferred is small and the session establishment overhead would introduce unnecessary traffic and load on nameservers.	unnecessary	0.1	en	False	Most|DNS|queries|(|such|as|name|resolution|requests|)|use|UDP|connections|as|the|amount|of|data|transferred|is|small|and|the|session|establishment|overhead|would|introduce|unnecessary|traffic|and|load|on|nameservers|.	unnecessary
en_302	english	Most DNS queries (such as name resolution requests) use UDP connections as the amount of data transferred is small and the session establishment overhead would introduce unnecessary traffic and load on nameservers.	traffic	0.125	en	False	Most|DNS|queries|(|such|as|name|resolution|requests|)|use|UDP|connections|as|the|amount|of|data|transferred|is|small|and|the|session|establishment|overhead|would|introduce|unnecessary|traffic|and|load|on|nameservers|.	traffic
en_303	english	Multiple consecutive conflicts are noticed, and will generate a slightly different message.	consecutive	0.25	en	False	Multiple|consecutive|conflicts|are|noticed|,|and|will|generate|a|slightly|different|message|.	consecutive
en_304	english	Multiple consecutive conflicts are noticed, and will generate a slightly different message.	conflicts	0.2272727272727272	en	False	Multiple|consecutive|conflicts|are|noticed|,|and|will|generate|a|slightly|different|message|.	conflicts
en_305	english	Multiple consecutive conflicts are noticed, and will generate a slightly different message.	slightly	0.1818181818181818	en	False	Multiple|consecutive|conflicts|are|noticed|,|and|will|generate|a|slightly|different|message|.	slightly
en_306	english	Near the end of the War, Germany tries to fight for a last stand with the Allies.	tries	0.075	en	False	Near|the|end|of|the|War|,|Germany|tries|to|fight|for|a|last|stand|with|the|Allies|.	tries
en_307	english	Near the end of the War, Germany tries to fight for a last stand with the Allies.	fight	0.05	en	False	Near|the|end|of|the|War|,|Germany|tries|to|fight|for|a|last|stand|with|the|Allies|.	fight
en_308	english	Near the end of the War, Germany tries to fight for a last stand with the Allies.	stand	0.075	en	False	Near|the|end|of|the|War|,|Germany|tries|to|fight|for|a|last|stand|with|the|Allies|.	stand
en_309	english	No two or more States shall enter into any treaty, confederation or alliance whatever between them, without the consent of the United States in Congress assembled, specifying accurately the purposes for which the same is to be entered into, and how long it shall continue.	purposes	0.175	en	False	No|two|or|more|States|shall|enter|into|any|treaty|,|confederation|or|alliance|whatever|between|them|,|without|the|consent|of|the|United|States|in|Congress|assembled|,|specifying|accurately|the|purposes|for|which|the|same|is|to|be|entered|into|,|and|how|long|it|shall|continue|.	purposes
en_310	english	No two or more States shall enter into any treaty, confederation or alliance whatever between them, without the consent of the United States in Congress assembled, specifying accurately the purposes for which the same is to be entered into, and how long it shall continue.	alliance	0.175	en	False	No|two|or|more|States|shall|enter|into|any|treaty|,|confederation|or|alliance|whatever|between|them|,|without|the|consent|of|the|United|States|in|Congress|assembled|,|specifying|accurately|the|purposes|for|which|the|same|is|to|be|entered|into|,|and|how|long|it|shall|continue|.	alliance
en_311	english	No two or more States shall enter into any treaty, confederation or alliance whatever between them, without the consent of the United States in Congress assembled, specifying accurately the purposes for which the same is to be entered into, and how long it shall continue.	accurately	0.15	en	False	No|two|or|more|States|shall|enter|into|any|treaty|,|confederation|or|alliance|whatever|between|them|,|without|the|consent|of|the|United|States|in|Congress|assembled|,|specifying|accurately|the|purposes|for|which|the|same|is|to|be|entered|into|,|and|how|long|it|shall|continue|.	accurately
en_312	english	Often the talk pages of controversial topics can be very heavily used.	talk	0.1	en	False	Often|the|talk|pages|of|controversial|topics|can|be|very|heavily|used|.	talk
en_313	english	Often the talk pages of controversial topics can be very heavily used.	topics	0.05	en	False	Often|the|talk|pages|of|controversial|topics|can|be|very|heavily|used|.	topics
en_314	english	Often the talk pages of controversial topics can be very heavily used.	heavily	0.1	en	False	Often|the|talk|pages|of|controversial|topics|can|be|very|heavily|used|.	heavily
en_315	english	On the German side, however, a gap developed between the westernmost army corps, and the rapid advance was exhausting the troops.	advance	0.1818181818181818	en	False	On|the|German|side|,|however|,|a|gap|developed|between|the|westernmost|army|corps|,|and|the|rapid|advance|was|exhausting|the|troops|.	advance
en_316	english	On the German side, however, a gap developed between the westernmost army corps, and the rapid advance was exhausting the troops.	westernmost	0.6136363636363636	en	False	On|the|German|side|,|however|,|a|gap|developed|between|the|westernmost|army|corps|,|and|the|rapid|advance|was|exhausting|the|troops|.	westernmost
en_317	english	On the German side, however, a gap developed between the westernmost army corps, and the rapid advance was exhausting the troops.	rapid	0.090909091	en	False	On|the|German|side|,|however|,|a|gap|developed|between|the|westernmost|army|corps|,|and|the|rapid|advance|was|exhausting|the|troops|.	rapid
en_318	english	One important thing to mention is that characters for numerals are represented differently from their corresponding number, i.e.	mention	0.05	en	False	One|important|thing|to|mention|is|that|characters|for|numerals|are|represented|differently|from|their|corresponding|number|,|i.e|.	mention
en_319	english	One important thing to mention is that characters for numerals are represented differently from their corresponding number, i.e.	corresponding	0.175	en	False	One|important|thing|to|mention|is|that|characters|for|numerals|are|represented|differently|from|their|corresponding|number|,|i.e|.	corresponding
en_320	english	One important thing to mention is that characters for numerals are represented differently from their corresponding number, i.e.	numerals	0.15	en	False	One|important|thing|to|mention|is|that|characters|for|numerals|are|represented|differently|from|their|corresponding|number|,|i.e|.	numerals
en_321	english	One week after the last comment if participants have mostly reached consensus about what to do, action will be taken by an administrator.	reached	0.075	en	False	One|week|after|the|last|comment|if|participants|have|mostly|reached|consensus|about|what|to|do|,|action|will|be|taken|by|an|administrator|.	reached
en_322	english	One week after the last comment if participants have mostly reached consensus about what to do, action will be taken by an administrator.	participants	0.125	en	False	One|week|after|the|last|comment|if|participants|have|mostly|reached|consensus|about|what|to|do|,|action|will|be|taken|by|an|administrator|.	participants
