id	language	context	target	complexity	lang	train	context_tokenized	target_tokenized
ja_151	japanese	2019年、スクランブル交差点からセンター街を中心とした一帯に、渋谷区が25基の櫓（高さ1.5m）を設置。	一帯	0.275	ja	False	2019|年|、|スクランブル|交差|点|から|センター|街|を|中心|と|する|た|一帯|に|、|渋谷|区|が|25|基|の|櫓|（|高い|さ|1|.|5|m|）|を|設置|。	一帯
ja_152	japanese	2019年、スクランブル交差点からセンター街を中心とした一帯に、渋谷区が25基の櫓（高さ1.5m）を設置。	櫓	0.95	ja	False	2019|年|、|スクランブル|交差|点|から|センター|街|を|中心|と|する|た|一帯|に|、|渋谷|区|が|25|基|の|櫓|（|高い|さ|1|.|5|m|）|を|設置|。	櫓
ja_153	japanese	2019年、スクランブル交差点からセンター街を中心とした一帯に、渋谷区が25基の櫓（高さ1.5m）を設置。	設置	0.3	ja	False	2019|年|、|スクランブル|交差|点|から|センター|街|を|中心|と|する|た|一帯|に|、|渋谷|区|が|25|基|の|櫓|（|高い|さ|1|.|5|m|）|を|設置|。	設置
ja_154	japanese	初登場時とは打って変わってクールな性格で、また、弱点がほとんどないため、女子からはモテるという。	打って変わって	0.45	ja	False	初|登場|時|と|は|打つ|て|変わる|て|クール|だ|性格|で|、|また|、|弱点|が|ほとんど|ない|ため|、|女子|から|は|モテる|と|いう|。	打つ|て|変わる|て
ja_155	japanese	初登場時とは打って変わってクールな性格で、また、弱点がほとんどないため、女子からはモテるという。	クールな	0.05	ja	False	初|登場|時|と|は|打つ|て|変わる|て|クール|だ|性格|で|、|また|、|弱点|が|ほとんど|ない|ため|、|女子|から|は|モテる|と|いう|。	クール|だ
ja_156	japanese	初登場時とは打って変わってクールな性格で、また、弱点がほとんどないため、女子からはモテるという。	モテる	0.075	ja	False	初|登場|時|と|は|打つ|て|変わる|て|クール|だ|性格|で|、|また|、|弱点|が|ほとんど|ない|ため|、|女子|から|は|モテる|と|いう|。	モテる
ja_157	japanese	連載は100回を超え、読者からのお便りに答える新企画も実施しており精力的に活動している。	連載	0.45	ja	False	連載|は|100|回|を|超える|、|読者|から|の|お|便り|に|答える|新|企画|も|実施|する|て|おる|精力|的|だ|活動|する|て|いる|。	連載
ja_158	japanese	連載は100回を超え、読者からのお便りに答える新企画も実施しており精力的に活動している。	お便り	0.375	ja	False	連載|は|100|回|を|超える|、|読者|から|の|お|便り|に|答える|新|企画|も|実施|する|て|おる|精力|的|だ|活動|する|て|いる|。	お|便り
ja_159	japanese	連載は100回を超え、読者からのお便りに答える新企画も実施しており精力的に活動している。	精力的に	0.325	ja	False	連載|は|100|回|を|超える|、|読者|から|の|お|便り|に|答える|新|企画|も|実施|する|て|おる|精力|的|だ|活動|する|て|いる|。	精力|的|だ
ja_160	japanese	専門家は衛生状態の悪化について懸念を示している。	衛生状態	0.35	ja	False	専門|家|は|衛生|状態|の|悪化|に|つく|て|懸念|を|示す|て|いる|。	衛生|状態
ja_161	japanese	専門家は衛生状態の悪化について懸念を示している。	悪化	0.1	ja	False	専門|家|は|衛生|状態|の|悪化|に|つく|て|懸念|を|示す|て|いる|。	悪化
ja_162	japanese	専門家は衛生状態の悪化について懸念を示している。	懸念を示して	0.425	ja	False	専門|家|は|衛生|状態|の|悪化|に|つく|て|懸念|を|示す|て|いる|。	懸念|を|示す|て
ja_163	japanese	同年代でも夢を叶えている人がいると思うと、私も自分自身とちゃんと向き合わなきゃって。	叶えて	0.15	ja	False	同|年代|で|も|夢|を|叶える|て|いる|人|が|いる|と|思う|と|、|私|も|自分|自身|と|ちゃんと|向き合う|ない|って|。	叶える|て
ja_164	japanese	同年代でも夢を叶えている人がいると思うと、私も自分自身とちゃんと向き合わなきゃって。	ちゃんと	0.0	ja	False	同|年代|で|も|夢|を|叶える|て|いる|人|が|いる|と|思う|と|、|私|も|自分|自身|と|ちゃんと|向き合う|ない|って|。	ちゃんと
ja_165	japanese	同年代でも夢を叶えている人がいると思うと、私も自分自身とちゃんと向き合わなきゃって。	向き合わなきゃ	0.2	ja	False	同|年代|で|も|夢|を|叶える|て|いる|人|が|いる|と|思う|と|、|私|も|自分|自身|と|ちゃんと|向き合う|ない|って|。	向き合う|ない
ja_166	japanese	彼女の才能に感服したジャクソンは、アリーを次のコンサートで起用することにした。	才能	0.125	ja	False	彼女|の|才能|に|感服|する|た|ジャクソン|は|、|アリー|を|次|の|コンサート|で|起用|する|こと|に|する|た|。	才能
ja_167	japanese	彼女の才能に感服したジャクソンは、アリーを次のコンサートで起用することにした。	感服した	0.525	ja	False	彼女|の|才能|に|感服|する|た|ジャクソン|は|、|アリー|を|次|の|コンサート|で|起用|する|こと|に|する|た|。	感服|する|た
ja_168	japanese	彼女の才能に感服したジャクソンは、アリーを次のコンサートで起用することにした。	起用する	0.475	ja	False	彼女|の|才能|に|感服|する|た|ジャクソン|は|、|アリー|を|次|の|コンサート|で|起用|する|こと|に|する|た|。	起用|する
ja_169	japanese	草案が否決されれば、各派連立による現在の移行政府にとって大きな痛手となる。	草案	0.65	ja	False	草案|が|否決|する|れる|ば|、|各派|連立|に|よる|現在|の|移行|政府|に|とる|て|大きな|痛手|と|なる|。	草案
ja_170	japanese	草案が否決されれば、各派連立による現在の移行政府にとって大きな痛手となる。	各派	0.5	ja	False	草案|が|否決|する|れる|ば|、|各派|連立|に|よる|現在|の|移行|政府|に|とる|て|大きな|痛手|と|なる|。	各派
ja_171	japanese	草案が否決されれば、各派連立による現在の移行政府にとって大きな痛手となる。	痛手	0.625	ja	False	草案|が|否決|する|れる|ば|、|各派|連立|に|よる|現在|の|移行|政府|に|とる|て|大きな|痛手|と|なる|。	痛手
ja_172	japanese	いくらかの特殊なワインは、製造者の望む味を達成するために、ボトリングの前に別のワインとの混合（ブレンド）がなされる。	特殊な	0.4	ja	False	いくら|か|の|特殊|だ|ワイン|は|、|製造|者|の|望む|味|を|達成|する|ため|に|、|ボトリング|の|前|に|別|の|ワイン|と|の|混合|（|ブレンド|）|が|なす|れる|。	特殊|だ
ja_173	japanese	いくらかの特殊なワインは、製造者の望む味を達成するために、ボトリングの前に別のワインとの混合（ブレンド）がなされる。	達成する	0.275	ja	False	いくら|か|の|特殊|だ|ワイン|は|、|製造|者|の|望む|味|を|達成|する|ため|に|、|ボトリング|の|前|に|別|の|ワイン|と|の|混合|（|ブレンド|）|が|なす|れる|。	達成|する
ja_174	japanese	いくらかの特殊なワインは、製造者の望む味を達成するために、ボトリングの前に別のワインとの混合（ブレンド）がなされる。	ボトリング	0.175	ja	False	いくら|か|の|特殊|だ|ワイン|は|、|製造|者|の|望む|味|を|達成|する|ため|に|、|ボトリング|の|前|に|別|の|ワイン|と|の|混合|（|ブレンド|）|が|なす|れる|。	ボトリング
ja_175	japanese	その結果、音声・画像・自然言語を対象とする諸問題に対し、他の手法を圧倒する高い性能を示し、2010年代に普及した。	諸問題	0.35	ja	False	その|結果|、|音声|・|画像|・|自然|言語|を|対象|と|する|諸|問題|に|対する|、|他|の|手法|を|圧倒|する|高い|性能|を|示す|、|2010|年|代|に|普及|する|た|。	諸|問題
ja_176	japanese	その結果、音声・画像・自然言語を対象とする諸問題に対し、他の手法を圧倒する高い性能を示し、2010年代に普及した。	圧倒する	0.275	ja	False	その|結果|、|音声|・|画像|・|自然|言語|を|対象|と|する|諸|問題|に|対する|、|他|の|手法|を|圧倒|する|高い|性能|を|示す|、|2010|年|代|に|普及|する|た|。	圧倒|する
ja_177	japanese	その結果、音声・画像・自然言語を対象とする諸問題に対し、他の手法を圧倒する高い性能を示し、2010年代に普及した。	普及した	0.3	ja	False	その|結果|、|音声|・|画像|・|自然|言語|を|対象|と|する|諸|問題|に|対する|、|他|の|手法|を|圧倒|する|高い|性能|を|示す|、|2010|年|代|に|普及|する|た|。	普及|する|た
ja_178	japanese	栄養バランスのとれた、規則正しい食生活をするために、次のようなことから実践してみましょう。	とれた	0.15	ja	False	栄養|バランス|の|とれる|た|、|規則|正しい|食|生活|を|する|ため|に|、|次|の|よう|だ|こと|から|実践|する|て|みる|ます|。	とれる|た
ja_179	japanese	栄養バランスのとれた、規則正しい食生活をするために、次のようなことから実践してみましょう。	規則正しい	0.25	ja	False	栄養|バランス|の|とれる|た|、|規則|正しい|食|生活|を|する|ため|に|、|次|の|よう|だ|こと|から|実践|する|て|みる|ます|。	規則|正しい
ja_180	japanese	栄養バランスのとれた、規則正しい食生活をするために、次のようなことから実践してみましょう。	実践して	0.4	ja	False	栄養|バランス|の|とれる|た|、|規則|正しい|食|生活|を|する|ため|に|、|次|の|よう|だ|こと|から|実践|する|て|みる|ます|。	実践|する|て
ja_181	japanese	消費者の側も、そうした旅行業者の情報提供のやり方に慣れていると考えられます。	消費者	0.075	ja	False	消費|者|の|側|も|、|そう|する|た|旅行|業|者|の|情報|提供|の|やる|方|に|慣れる|て|いる|と|考える|られる|ます|。	消費|者
ja_182	japanese	消費者の側も、そうした旅行業者の情報提供のやり方に慣れていると考えられます。	旅行業者	0.15	ja	False	消費|者|の|側|も|、|そう|する|た|旅行|業|者|の|情報|提供|の|やる|方|に|慣れる|て|いる|と|考える|られる|ます|。	旅行|業|者
ja_183	japanese	消費者の側も、そうした旅行業者の情報提供のやり方に慣れていると考えられます。	慣れて	0.15	ja	False	消費|者|の|側|も|、|そう|する|た|旅行|業|者|の|情報|提供|の|やる|方|に|慣れる|て|いる|と|考える|られる|ます|。	慣れる|て
ja_184	japanese	太古から変わらない日の入りへの思いは、今日まで連綿と受け継がれています。	太古	0.575	ja	False	太古|から|変わる|ない|日の入り|へ|の|思い|は|、|今日|まで|連綿|と|受け継ぐ|れる|て|いる|ます|。	太古
ja_185	japanese	太古から変わらない日の入りへの思いは、今日まで連綿と受け継がれています。	連綿と	0.8	ja	False	太古|から|変わる|ない|日の入り|へ|の|思い|は|、|今日|まで|連綿|と|受け継ぐ|れる|て|いる|ます|。	連綿|と
ja_186	japanese	太古から変わらない日の入りへの思いは、今日まで連綿と受け継がれています。	受け継がれて	0.475	ja	False	太古|から|変わる|ない|日の入り|へ|の|思い|は|、|今日|まで|連綿|と|受け継ぐ|れる|て|いる|ます|。	受け継ぐ|れる|て
ja_187	japanese	しかし、2000年代の経済不況のあおりを受け、彼の会社は大半のクライアントを失い倒産。	あおり	0.65	ja	False	しかし|、|2000|年代|の|経済|不況|の|あおり|を|受ける|、|彼|の|会社|は|大半|の|クライアント|を|失う|倒産|。	あおり
ja_188	japanese	しかし、2000年代の経済不況のあおりを受け、彼の会社は大半のクライアントを失い倒産。	クライアント	0.05	ja	False	しかし|、|2000|年代|の|経済|不況|の|あおり|を|受ける|、|彼|の|会社|は|大半|の|クライアント|を|失う|倒産|。	クライアント
ja_189	japanese	しかし、2000年代の経済不況のあおりを受け、彼の会社は大半のクライアントを失い倒産。	倒産	0.425	ja	False	しかし|、|2000|年代|の|経済|不況|の|あおり|を|受ける|、|彼|の|会社|は|大半|の|クライアント|を|失う|倒産|。	倒産
ja_190	japanese	「不思議だねえ」彼はがっくりと板の間に腰をおろし、嘆息するように言いました。	がっくりと	0.425	ja	False	「|不思議|だ|ねえ|」|彼|は|がっくり|と|板の間|に|腰|を|おろす|、|嘆息|する|よう|だ|言う|ます|た|。	がっくり|と
ja_191	japanese	「不思議だねえ」彼はがっくりと板の間に腰をおろし、嘆息するように言いました。	腰をおろし	0.35	ja	False	「|不思議|だ|ねえ|」|彼|は|がっくり|と|板の間|に|腰|を|おろす|、|嘆息|する|よう|だ|言う|ます|た|。	腰|を|おろし
ja_192	japanese	「不思議だねえ」彼はがっくりと板の間に腰をおろし、嘆息するように言いました。	嘆息する	0.75	ja	False	「|不思議|だ|ねえ|」|彼|は|がっくり|と|板の間|に|腰|を|おろす|、|嘆息|する|よう|だ|言う|ます|た|。	嘆息|する
ja_193	japanese	迅速に適切な解決を図るために、相談窓口を活用することをお奨めします。	迅速に	0.475	ja	False	迅速|だ|適切|だ|解決|を|図る|ため|に|、|相談|窓口|を|活用|する|こと|を|お|奨める|する|ます|。	迅速|だ
ja_194	japanese	迅速に適切な解決を図るために、相談窓口を活用することをお奨めします。	活用する	0.175	ja	False	迅速|だ|適切|だ|解決|を|図る|ため|に|、|相談|窓口|を|活用|する|こと|を|お|奨める|する|ます|。	活用|する
ja_195	japanese	迅速に適切な解決を図るために、相談窓口を活用することをお奨めします。	お奨めします	0.35	ja	False	迅速|だ|適切|だ|解決|を|図る|ため|に|、|相談|窓口|を|活用|する|こと|を|お|奨める|する|ます|。	お|奨める|する|ます
ja_196	japanese	津田氏だって、憂国の好青年だった事においては変りは無いのだ。	氏	0.1	ja	False	津田|氏|だ|って|、|憂国|の|好|青年|だ|た|事|に|おく|て|は|変り|は|無い|の|だ|。	氏
ja_197	japanese	津田氏だって、憂国の好青年だった事においては変りは無いのだ。	憂国の	0.575	ja	False	津田|氏|だ|って|、|憂国|の|好|青年|だ|た|事|に|おく|て|は|変り|は|無い|の|だ|。	憂国|の
ja_198	japanese	津田氏だって、憂国の好青年だった事においては変りは無いのだ。	好青年	0.475	ja	False	津田|氏|だ|って|、|憂国|の|好|青年|だ|た|事|に|おく|て|は|変り|は|無い|の|だ|。	好|青年
ja_199	japanese	パイ生地で作られることで、サクサクとしたパイのように仕上がる。	パイ生地	0.325	ja	False	パイ|生地|で|作る|れる|こと|だ|、|サクサク|と|する|た|パイ|の|よう|だ|仕上がる|。	パイ|生地
ja_200	japanese	パイ生地で作られることで、サクサクとしたパイのように仕上がる。	サクサクとした	0.225	ja	False	パイ|生地|で|作る|れる|こと|だ|、|サクサク|と|する|た|パイ|の|よう|だ|仕上がる|。	サクサク|と|する|た
ja_201	japanese	パイ生地で作られることで、サクサクとしたパイのように仕上がる。	仕上がる	0.175	ja	False	パイ|生地|で|作る|れる|こと|だ|、|サクサク|と|する|た|パイ|の|よう|だ|仕上がる|。	仕上がる
ja_202	japanese	以降は表舞台に復帰することはなく、近年では京都にあった自宅も処分していた。	表舞台	0.575	ja	False	以降|は|表|舞台|に|復帰|する|こと|は|ない|、|近年|で|は|京都|に|ある|た|自宅|も|処分|する|て|いる|た|。	表|舞台
ja_203	japanese	以降は表舞台に復帰することはなく、近年では京都にあった自宅も処分していた。	復帰する	0.35	ja	False	以降|は|表|舞台|に|復帰|する|こと|は|ない|、|近年|で|は|京都|に|ある|た|自宅|も|処分|する|て|いる|た|。	復帰|する
ja_204	japanese	以降は表舞台に復帰することはなく、近年では京都にあった自宅も処分していた。	処分して	0.325	ja	False	以降|は|表|舞台|に|復帰|する|こと|は|ない|、|近年|で|は|京都|に|ある|た|自宅|も|処分|する|て|いる|た|。	処分|する|て
ja_205	japanese	天然ボケで大らかな性格であることもあり、周りから煙たがられている航達にも気兼ねなく話しかける。	大らかな	0.45	ja	False	天然|ボケ|で|大らか|だ|性格|だ|ある|こと|も|ある|、|周り|から|煙たい|がる|れる|て|いる|航|達|に|も|気兼ね|ない|話しかける|。	大らか|だ
ja_206	japanese	天然ボケで大らかな性格であることもあり、周りから煙たがられている航達にも気兼ねなく話しかける。	煙たがられて	0.625	ja	False	天然|ボケ|で|大らか|だ|性格|だ|ある|こと|も|ある|、|周り|から|煙たい|がる|れる|て|いる|航|達|に|も|気兼ね|ない|話しかける|。	煙たい|がる|れる|て
ja_207	japanese	天然ボケで大らかな性格であることもあり、周りから煙たがられている航達にも気兼ねなく話しかける。	気兼ねなく	0.625	ja	False	天然|ボケ|で|大らか|だ|性格|だ|ある|こと|も|ある|、|周り|から|煙たい|がる|れる|て|いる|航|達|に|も|気兼ね|ない|話しかける|。	気兼ね|ない
ja_208	japanese	一生懸命、伝わるように話したり、緊張しながら声をかけにいったり。	一生懸命	0.125	ja	False	一生|懸命|、|伝わる|よう|だ|話す|たり|、|緊張|する|ながら|声|を|かける|に|いく|たり|。	一生|懸命
ja_209	japanese	一生懸命、伝わるように話したり、緊張しながら声をかけにいったり。	伝わる	0.025	ja	False	一生|懸命|、|伝わる|よう|だ|話す|たり|、|緊張|する|ながら|声|を|かける|に|いく|たり|。	伝わる
ja_210	japanese	一生懸命、伝わるように話したり、緊張しながら声をかけにいったり。	緊張し	0.1	ja	False	一生|懸命|、|伝わる|よう|だ|話す|たり|、|緊張|する|ながら|声|を|かける|に|いく|たり|。	緊張|する
ja_211	japanese	共同作戦を練るのは専らジェリーの役目で、持ち前の聡明な頭脳と天才的なひらめきで体力派のトムと共に巧みな連携プレーを披露する。	専ら	0.675	ja	False	共同|作戦|を|練る|の|は|専ら|ジェリー|の|役目|だ|、|持ち前|の|聡明|だ|頭脳|と|天才|的|だ|ひらめき|で|体力|派|の|トム|と|共|に|巧み|だ|連携|プレー|を|披露|する|。	専ら
ja_212	japanese	共同作戦を練るのは専らジェリーの役目で、持ち前の聡明な頭脳と天才的なひらめきで体力派のトムと共に巧みな連携プレーを披露する。	持ち前の	0.55	ja	False	共同|作戦|を|練る|の|は|専ら|ジェリー|の|役目|だ|、|持ち前|の|聡明|だ|頭脳|と|天才|的|だ|ひらめき|で|体力|派|の|トム|と|共|に|巧み|だ|連携|プレー|を|披露|する|。	持ち前|の
ja_213	japanese	共同作戦を練るのは専らジェリーの役目で、持ち前の聡明な頭脳と天才的なひらめきで体力派のトムと共に巧みな連携プレーを披露する。	ひらめき	0.525	ja	False	共同|作戦|を|練る|の|は|専ら|ジェリー|の|役目|だ|、|持ち前|の|聡明|だ|頭脳|と|天才|的|だ|ひらめき|で|体力|派|の|トム|と|共|に|巧み|だ|連携|プレー|を|披露|する|。	ひらめき
ja_214	japanese	子どもから一瞬たりとも目を離さないことはできず、限界があります。	たりとも	0.625	ja	False	子ども|から|一瞬|たり|と|も|目|を|離す|ない|こと|は|できる|ぬ|、|限界|が|ある|ます|。	たり|と|も
ja_215	japanese	子どもから一瞬たりとも目を離さないことはできず、限界があります。	離さない	0.175	ja	False	子ども|から|一瞬|たり|と|も|目|を|離す|ない|こと|は|できる|ぬ|、|限界|が|ある|ます|。	離す|ない
ja_216	japanese	子どもから一瞬たりとも目を離さないことはできず、限界があります。	限界	0.15	ja	False	子ども|から|一瞬|たり|と|も|目|を|離す|ない|こと|は|できる|ぬ|、|限界|が|ある|ます|。	限界
ja_217	japanese	広い庭の林のような木立ちにかこまれて、古風なレンガ建てがぽつんと立っていた。	木立ち	0.475	ja	False	広い|庭|の|林|の|よう|だ|木立ち|に|かこむ|れる|て|、|古風|だ|レンガ|建て|が|ぽつん|と|立つ|て|いる|た|。	木立ち
ja_218	japanese	広い庭の林のような木立ちにかこまれて、古風なレンガ建てがぽつんと立っていた。	古風な	0.35	ja	False	広い|庭|の|林|の|よう|だ|木立ち|に|かこむ|れる|て|、|古風|だ|レンガ|建て|が|ぽつん|と|立つ|て|いる|た|。	古風|だ
ja_219	japanese	広い庭の林のような木立ちにかこまれて、古風なレンガ建てがぽつんと立っていた。	ぽつんと	0.575	ja	False	広い|庭|の|林|の|よう|だ|木立ち|に|かこむ|れる|て|、|古風|だ|レンガ|建て|が|ぽつん|と|立つ|て|いる|た|。	ぽつん|と
ja_220	japanese	中学三年生の頃から二人でユニットを組み音楽を始める。	頃	0.05	ja	False	中学|三|年|生|の|頃|から|二人|で|ユニット|を|組む|音楽|を|始める|。	頃
ja_221	japanese	中学三年生の頃から二人でユニットを組み音楽を始める。	ユニット	0.05	ja	False	中学|三|年|生|の|頃|から|二人|で|ユニット|を|組む|音楽|を|始める|。	ユニット
ja_222	japanese	中学三年生の頃から二人でユニットを組み音楽を始める。	組み	0.125	ja	False	中学|三|年|生|の|頃|から|二人|で|ユニット|を|組む|音楽|を|始める|。	組み
ja_223	japanese	私に拒絶されて、少年たちは明らかに失望し、途方にくれた。	拒絶されて	0.475	ja	False	私|に|拒絶|する|れる|て|、|少年|たち|は|明らか|だ|失望|する|、|途方|に|くれる|た|。	拒絶|する|れる|て
ja_224	japanese	私に拒絶されて、少年たちは明らかに失望し、途方にくれた。	失望し	0.3	ja	False	私|に|拒絶|する|れる|て|、|少年|たち|は|明らか|だ|失望|する|、|途方|に|くれる|た|。	失望|する
ja_225	japanese	私に拒絶されて、少年たちは明らかに失望し、途方にくれた。	途方にくれた	0.625	ja	False	私|に|拒絶|する|れる|て|、|少年|たち|は|明らか|だ|失望|する|、|途方|に|くれる|た|。	途方|に|くれる|た
ja_226	japanese	その結果、この技術により、多くの美容師が客単価の向上に浴することができた。	美容師	0.125	ja	False	その|結果|、|この|技術|に|よる|、|多く|の|美容|師|が|客|単価|の|向上|に|浴する|こと|が|できる|た|。	美容|師
ja_227	japanese	その結果、この技術により、多くの美容師が客単価の向上に浴することができた。	単価	0.225	ja	False	その|結果|、|この|技術|に|よる|、|多く|の|美容|師|が|客|単価|の|向上|に|浴する|こと|が|できる|た|。	単価
ja_228	japanese	その結果、この技術により、多くの美容師が客単価の向上に浴することができた。	浴する	0.5	ja	False	その|結果|、|この|技術|に|よる|、|多く|の|美容|師|が|客|単価|の|向上|に|浴する|こと|が|できる|た|。	浴する
ja_229	japanese	かつては列強にも引けを取らない存在だったが、貴族達の専横もあり国力が低下している。	列強	0.55	ja	False	かつて|は|列強|に|も|引け|を|取る|ない|存在|だ|た|が|、|貴族|達|の|専横|も|ある|国力|が|低下|する|て|いる|。	列強
ja_230	japanese	かつては列強にも引けを取らない存在だったが、貴族達の専横もあり国力が低下している。	引けを取らない	0.575	ja	False	かつて|は|列強|に|も|引け|を|取る|ない|存在|だ|た|が|、|貴族|達|の|専横|も|ある|国力|が|低下|する|て|いる|。	引け|を|取る|ない
ja_231	japanese	かつては列強にも引けを取らない存在だったが、貴族達の専横もあり国力が低下している。	専横	0.75	ja	False	かつて|は|列強|に|も|引け|を|取る|ない|存在|だ|た|が|、|貴族|達|の|専横|も|ある|国力|が|低下|する|て|いる|。	専横
ja_232	japanese	暇さえあれば眠らねばならぬような勤務が、私を待っているのだ。	さえ	0.125	ja	False	暇|さえ|ある|ば|眠る|ぬ|ば|なる|ぬ|よう|だ|勤務|が|、|私|を|待つ|て|いる|の|だ|。	さえ
ja_233	japanese	暇さえあれば眠らねばならぬような勤務が、私を待っているのだ。	眠らねばならぬ	0.425	ja	False	暇|さえ|ある|ば|眠る|ぬ|ば|なる|ぬ|よう|だ|勤務|が|、|私|を|待つ|て|いる|の|だ|。	眠る|ぬ|ば|なる|ぬ
ja_234	japanese	暇さえあれば眠らねばならぬような勤務が、私を待っているのだ。	勤務	0.175	ja	False	暇|さえ|ある|ば|眠る|ぬ|ば|なる|ぬ|よう|だ|勤務|が|、|私|を|待つ|て|いる|の|だ|。	勤務
ja_235	japanese	全身が汗ばみ、ほおはほてり、心臓は異様に鼓動していた。	汗ばみ	0.45	ja	False	全身|が|汗|ばみ|、|ほお|は|ほてる|、|心臓|は|異様|だ|鼓動|する|て|いる|た|。	汗|ばみ
ja_236	japanese	全身が汗ばみ、ほおはほてり、心臓は異様に鼓動していた。	ほてり	0.7	ja	False	全身|が|汗|ばみ|、|ほお|は|ほてる|、|心臓|は|異様|だ|鼓動|する|て|いる|た|。	ほてる
ja_237	japanese	全身が汗ばみ、ほおはほてり、心臓は異様に鼓動していた。	鼓動して	0.55	ja	False	全身|が|汗|ばみ|、|ほお|は|ほてる|、|心臓|は|異様|だ|鼓動|する|て|いる|た|。	鼓動|する|て
ja_238	japanese	単純にボールを止められる範囲が広がり、ハイボールの処理もしやすくなるためである。	単純に	0.15	ja	False	単純|だ|ボール|を|止める|られる|範囲|が|広がる|、|ハイ|ボール|の|処理|も|する|やすい|なる|ため|だ|ある|。	単純|だ
ja_239	japanese	単純にボールを止められる範囲が広がり、ハイボールの処理もしやすくなるためである。	範囲	0.175	ja	False	単純|だ|ボール|を|止める|られる|範囲|が|広がる|、|ハイ|ボール|の|処理|も|する|やすい|なる|ため|だ|ある|。	範囲
ja_240	japanese	単純にボールを止められる範囲が広がり、ハイボールの処理もしやすくなるためである。	処理	0.275	ja	False	単純|だ|ボール|を|止める|られる|範囲|が|広がる|、|ハイ|ボール|の|処理|も|する|やすい|なる|ため|だ|ある|。	処理
ja_241	japanese	連日の猛暑や、節電対策のために冷感グッズを使用されるかたも増えていると思います。	猛暑	0.375	ja	False	連日|の|猛暑|や|、|節電|対策|の|ため|に|冷感|グッズ|を|使用|する|れる|かた|も|増える|て|いる|と|思う|ます|。	猛暑
ja_242	japanese	連日の猛暑や、節電対策のために冷感グッズを使用されるかたも増えていると思います。	節電対策の	0.225	ja	False	連日|の|猛暑|や|、|節電|対策|の|ため|に|冷感|グッズ|を|使用|する|れる|かた|も|増える|て|いる|と|思う|ます|。	節電|対策|の
ja_243	japanese	連日の猛暑や、節電対策のために冷感グッズを使用されるかたも増えていると思います。	冷感グッズ	0.2	ja	False	連日|の|猛暑|や|、|節電|対策|の|ため|に|冷感|グッズ|を|使用|する|れる|かた|も|増える|て|いる|と|思う|ます|。	冷感|グッズ
ja_244	japanese	ポールは13歳年上で、医学を志し、古典にも通暁した人物であった。	志し	0.45	ja	False	ポール|は|13|歳|年上|だ|、|医学|を|志す|、|古典|に|も|通暁|する|た|人物|だ|ある|た|。	志す
ja_245	japanese	ポールは13歳年上で、医学を志し、古典にも通暁した人物であった。	古典	0.35	ja	False	ポール|は|13|歳|年上|だ|、|医学|を|志す|、|古典|に|も|通暁|する|た|人物|だ|ある|た|。	古典
ja_246	japanese	ポールは13歳年上で、医学を志し、古典にも通暁した人物であった。	通暁した	0.8	ja	False	ポール|は|13|歳|年上|だ|、|医学|を|志す|、|古典|に|も|通暁|する|た|人物|だ|ある|た|。	通暁|する|た
ja_247	japanese	第2主題はほの暗く、柔和な旋律で第1ヴァイオリンによって提示される。	ほの暗く	0.65	ja	False	第|2|主題|は|ほの|暗い|、|柔和|だ|旋律|で|第|1|ヴァイオリン|に|よる|て|提示|する|れる|。	ほの|暗い
ja_248	japanese	第2主題はほの暗く、柔和な旋律で第1ヴァイオリンによって提示される。	柔和な	0.45	ja	False	第|2|主題|は|ほの|暗い|、|柔和|だ|旋律|で|第|1|ヴァイオリン|に|よる|て|提示|する|れる|。	柔和|だ
ja_249	japanese	第2主題はほの暗く、柔和な旋律で第1ヴァイオリンによって提示される。	旋律	0.775	ja	False	第|2|主題|は|ほの|暗い|、|柔和|だ|旋律|で|第|1|ヴァイオリン|に|よる|て|提示|する|れる|。	旋律
ja_250	japanese	2009年7月22日、鉱物・石油相を解任され、足掛け19年に及ぶ閣僚在任に終止符を打った。	解任され	0.55	ja	False	2009|年|7|月|22|日|、|鉱物|・|石油|相|を|解任|する|れる|、|足掛け|19|年|に|及ぶ|閣僚|在任|に|終止|符|を|打つ|た|。	解任|する|れる
ja_251	japanese	2009年7月22日、鉱物・石油相を解任され、足掛け19年に及ぶ閣僚在任に終止符を打った。	足掛け	0.675	ja	False	2009|年|7|月|22|日|、|鉱物|・|石油|相|を|解任|する|れる|、|足掛け|19|年|に|及ぶ|閣僚|在任|に|終止|符|を|打つ|た|。	足掛け
ja_252	japanese	2009年7月22日、鉱物・石油相を解任され、足掛け19年に及ぶ閣僚在任に終止符を打った。	終止符を打った	0.725	ja	False	2009|年|7|月|22|日|、|鉱物|・|石油|相|を|解任|する|れる|、|足掛け|19|年|に|及ぶ|閣僚|在任|に|終止|符|を|打つ|た|。	終止|符|を|打つ|た
ja_253	japanese	斜めにさす日光が、その杉のてっぺんで淡く煙っていた。	さす	0.35	ja	False	斜め|に|さす|日光|が|、|その|杉|の|てっぺん|で|淡い|煙る|て|いる|た|。	さす
ja_254	japanese	斜めにさす日光が、その杉のてっぺんで淡く煙っていた。	てっぺん	0.45	ja	False	斜め|に|さす|日光|が|、|その|杉|の|てっぺん|で|淡い|煙る|て|いる|た|。	てっぺん
