patriot	-5.234180549469559
patung	-4.657596821415384
paus	-4.581268606321413
paviliun	-5.908447173369966
payung	-5.1350049285113295
pedas	-5.071453251971859
pejabat	-4.744794792708195
pekat	-5.959919147455071
pekerjaan	-3.5319990424819676
pelacur	-4.186588085086115
pelan	-4.627815249209121
pelangi	-5.169946413766897
pelari	-5.167156503860461
pelayaran	-5.505427639168653
pelipis	-6.431325918650304
peluang	-4.581509212688733
peluit	-5.2803588971786
peluk	-5.115232176550446
pelukan	-4.852664240719687
peluru	-4.108134503797223
pemain	-4.277063097090295
pemakaman	-4.544835193477821
pembantai	-5.485683580972896
pembantaian	-4.966585126226286
pembelot	-5.651757719271053
pemberontakan	-4.860371130011222
pembunuh	-3.872499745559647
pembunuhan	-3.938839428776025
pemenggal	-6.691738063406021
pemerasan	-5.300676872840614
pemerintah	-4.09758237940238
pemilu	-5.179377717775242
pemimpin	-4.127452532726165
pemuda	-4.559569890992985
pemuka	-6.448700014719726
penalti	-5.6750031057623325
penalti	-5.6750031057623325
penari	-4.6946951058840805
pencabut nyawa	-5.883623589644934
pencakar langit	-6.011791296383432
pencandu	-6.319352159206371
pencukur	-6.439926090412221
penculikan	-4.856273981870177
pencundang	-6.360744844364596
pencuri	-4.254497269191553
penderitaan	-4.599819995955463
pendeta	-4.4483456332378815
pendidikan	-4.865663260705194
penduduk	-4.454589448676608
penerimaan	-5.268492189469213
pengacau	-5.287026494018473
pengadilan	-4.224764582117346
pengamat	-5.592353431270109
pengaruh	-4.71943602196217
pengecut	-4.324515300278302
pengemis	-5.133286649387959
pengering 	-5.728962971416945
pengetahuan	-4.46055984801606
penggawa	-7.837866099084258
penghapus	-6.179854702427146
penghargaan	-4.66745768735894
penghujatan	-6.005357186378022
pengkhianat	-4.490340939085569
pengki	-6.883623589644934
pengrusakan	-6.130295922986322
penguburan	-5.905899984356086
penipuan	-4.916439758068993
penis	-4.667017895440949
penistaan	-6.777168258730647
penjaga	-4.042542334754945
penjahat	-4.11387712246548
penjara	-3.821250551527081
penolakan	-5.2809608300288104
pensil	-5.196391988580159
penulis	-4.592847228346505
penyakit	-4.267790393762654
penyalahgunaan	-5.55797111907262
penyegar	-6.161172489459392
penyelam	-5.461289142027747
penyelamat	-4.716470418377035
penyelamatan	-4.89190539550669
penyelia	-6.485683580972896
penyepelean	-8.13889609474824
penyerangan	-4.777357123478961
penyerbu	-6.067014087442114
penyerbuan	-5.7222555874099585
penyesalan	-4.971874298957983
penyiksaan	-5.114821107440814
perabot	-5.818749808637186
perahu layar	-4.680107213037394
perampok	-4.871959183589067
peranan	-5.844429868586647
perang	-3.6445327554809315
peranti	-6.422892751113441
perasaan	-4.048567487924817
peraturan	-4.4017034520435026
perawan	-4.848416281417567
perawat	-4.585013068104366
perban	-5.293178076781581
percaya	-3.2291582561247876
percaya diri	-3.2863612078062925
perdamaian	-4.526218176431738
perekam	-5.591121389360417
perempuan	-3.903872935253016
perenang	-5.464954096114152
pergelangan	-4.896106285269563
pergi	-2.5688145458911116
perilaku	-4.779060612408352
peristiwa	-4.611395083767119
perjalanan	-3.7394993026449277
perkakas	-5.727276388785009
perkasa	-5.061891767954889
perkawinan	-5.11688035493052
perkosaan	-5.755080728767808
perlindungan	-4.347135290735335
permainan	-3.8684967873507308
permata	-4.818126866409553
permen	-4.4929828197143955
pernyataan	-4.585013068104366
persegi	-5.2272059359943785
persoalan	-5.2839830724403845
pertanian	-4.908958408840306
pertanyaan	-3.7372543462504684
perut	-4.551297365026994
pesawat	-3.7151752150134447
pesenam	-6.11359022948347
pesisir	-5.217209619264637
pesona	-5.159803194109913
pesta	-3.8072663771183075
peti mati	-4.620119025821465
petinju	-5.172754362009207
petir	-4.706247434735133
petualangan	-4.73663471229356
petugas	-4.022952917809184
piala	-4.844871000652917
piaraan	-5.758684853036634
pidana	-5.3754681011853025
pikiran	-3.9313694392849055
pilihan	-3.7719504308956666
pilu	-6.796473413926034
pintu	-3.5911459959771497
pipa	-4.659032981725142
pipi	-5.292558982618434
pirang	-4.810312645034037
pisau	-4.207641688331826
pistol	-4.08948423387716
piton	-6.559112498131429
planet	-4.0111435789152665
pohon	-4.097898402324749
polisi	-3.3765551968265166
polos	-5.255234659594622
pondok	-5.082372370669139
pos	-4.434059488536836
poster	-5.218772768457516
praktik	-5.878824706763165
praktikum	-6.676498096849284
preman	-5.0751875353568225
presiden	-3.863630821641232
prestasi	-5.2166898173092235
pria	-3.20412503254773
prihatin	-4.977827709277065
privasi	-5.080090608072333
produk	-4.730147488563996
produktif	-5.543399872922666
profit	-6.281563598316971
promosi	-5.003127580180418
protes	-5.12987035266133
provinsi	-5.226142791076916
puas	-4.56243956234262
puisi	-4.719105508641877
pulau	-4.106075945309676
pulpen	-5.417085479535693
puntung	-5.983560057283178
pupuk	-5.540105587985124
pusar	-5.948564396577948
pusing	-4.77509614926913
putih	-3.9537507370725895
puting	-5.373973110098351
putra	-4.2125021944785574
putri	-3.8491956846195308
putus 	-4.199826344824816
putus asa	-4.608568304970153
rabies	-5.670548764336083
racun	-4.436207126589107
radiator	-5.833544725301616
radio	-4.257911104261487
radioaktif	-5.438192377603221
raja	-3.6185829069721356
ramah	-4.681014198014247
rapi	-4.936680318947108
rasa	-3.449294252307204
ratu	-4.035468697365472
rawa	-5.145459864250628
rayap	-5.911009390134566
razia	-5.921412150534334
redam	-6.676498096849284
referendum	-6.934776112092315
reformasi	-5.957052506803467
remuk	-5.762319137691728
rendah	-4.25614393913516
rendah hati	-4.25614393913516
rendang	-7.439926090412221
reptil	-5.586227878636047
resah	-5.7075323305892525
resep	-4.884106407351029
restoran	-4.3670147745581405
reuni	-5.1375951617278215
revolusi	-4.927508541811381
revolver	-6.147670019055745
riang	-5.359299603490415
rileks	-5.321330725188459
rinci	-5.277959474048146
rindu	-4.482031603199323
ring	-4.957910513961509
rintangan	-5.19342750961642
risau	-5.32464849901632
risiko	-4.686649520227802
roket	-4.797659471509547
romantis	-4.617235079636166
rompi	-5.097503409590015
rongsokan	-5.112362830224943
ruang	-3.691164553112265
ruangan	-4.016418080066728
rumah	-3.1233854524129527
rumah sakit	-3.411314175345991
rumput	-4.622492946300836
rusak	-4.105914901650872
rusuh	-6.048990983308841
saat	-2.8314835007365167
sabar	-4.3801355508382604
safir	-6.189506088103327
sakit 	-3.411314175345991
sakit gigi	-4.231054952165295
sakit hati	-3.611820692006531
sakit kepala	-3.5660477174725975
salad	-5.0736899666939275
salah	-3.1007530047782974
salam	-4.358218820314872
saleh	-5.848861483385722
salju	-4.41741523997819
sampah	-4.105311519232826
samudera	-5.140200936436584
sandera	-4.6518992063164175
sanggama	-7.837866099084258
santo	-5.499409605479654
sapi	-4.507858398211499
saputangan	-5.968634379353282
saraf	-4.802036273831431
sari	-5.180810246227154
sarjana	-5.153918968332746
sate	-6.147670019055745
satelit	-4.499310008074813
satpam	-5.501406365235729
satuan	-5.2615247488784656
saudara	-3.9253517762105727
saus	-4.871489675995336
sawah	-5.5648648270205205
sayang	-3.2398968238584507
sayur	-5.540105587985124
sebal	-6.161172489459392
sederhana	-4.190043188548526
sedih	-4.2101418925715866
segitiga	-5.184171303769177
sejarah	-4.071007288062841
sekarat	-4.390785627253256
sekolah	-3.5875070974752195
seks	-4.271428606889188
seksi	-4.299292365277402
sel	-4.3600216227455
selera	-4.811332834560962
selingkuh	-5.051469637711954
semangat	-4.31856324984883
sembahyang	-6.339555545294658
semesta	-4.4270045448676605
senam	-5.679503606989009
senang	-3.306975154765287
senapan	-4.556037632523741
sendiri	-3.0574083661585645
sendu	-6.448700014719726
senewen	-6.796473413926034
sengit	-5.351435620229824
seni	-4.305430234577547
senja	-5.363649835008003
senjata	-3.5162055422355882
sentimen	-5.755080728767808
senyawa	-5.430475194613527
sepakbola	-5.356423470581953
sepi	-4.9875262445007795
sepupu	-4.724926123000178
serangga	-4.73048651627981
serigala	-4.341905704202554
seringai	-6.332716120764353
serius	-3.671954369030602
serong	-7.024952742441403
sertifikat	-5.322654794756456
sesal	-6.011791296383432
setan	-4.308179145311342
setia	-4.4929828197143955
sia-sia	-4.503714046091972
siang	-3.942941121724715
sibuk	-3.9860270405312273
siku	-5.521895753627341
simpati	-5.2013782027308935
simpul	-5.507452325735068
sinar	-4.536510504643134
singa	-4.574348382992292
sinis	-5.518760039774482
sinting	-4.803839575309148
sipilis	-6.476138263066666
sirkus	-4.8973496141516915
sistematis	-6.011791296383432
skandal	-5.162546115744966
skeptis	-5.699563400917977
sok	-4.793326338691847
sombong	-4.724424145118937
sosial	-4.663079681716922
spanduk	-5.98053360265299
spidol	-6.052536264073492
stadion	-5.2615247488784656
stasiun	-4.278917653106219
stres	-4.811537160361909
suap	-5.196391988580159
sudut	-4.330347543507834
suguhan	-6.448700014719726
suka	-3.1691075573333007
sukacita	-5.300676872840614
sukarela	-5.137162381939239
sukaria	-7.360744844364596
sukses	-4.357643500499783
sumbat	-6.156624861708671
sundal	-5.352854884505685
sungai	-4.166971145564048
sup	-4.642658549581505
supel	-7.138896094748239
supermarket	-5.365841401383977
suram	-5.25580273617255
surat	-3.8714896759953357
surga	-4.294170466775014
survei	-5.594828050397964
susah 	-4.475949480415615
susu	-4.469207386692031
sutra	-5.135435562638733
tabah	-5.694851298830163
tabrakan	-5.089290482153267
tahu	-2.304841166326214
tajam	-4.676947599544478
tak acuh	-5.68710965922395
takjub	-5.551185129729328
taksi	-4.471723422269371
takut	-3.3924020134056505
takzim	-7.661774840028578
tali	-4.420892926481222
taman	-4.325315106180048
tampan	-4.228698724782238
tamparan	-5.4974219842441405
tanah	-3.765947288720452
tanah air	-3.765947288720452
tanaman	-4.635377782024165
tangan	-3.491405542479937
tangga	-4.300739909996092
tangkas	-5.8601424937954105
tangki	-4.9011011014743175
tank	-4.700037435327678
tarif	-5.69018977484316
taring	-5.376217531020804
taufan	-6.582593593980953
tawa	-5.19342750961642
tawanan	-4.9383191679933915
tawon	-5.934776112092315
tegang	-4.842889425434567
tekanan	-4.316662614509395
telanjang	-4.503915294697011
telat	-4.684356109783421
telepon	-3.7494464820681674
teluk	-4.894618973946397
telur	-4.403936333475794
teman	-3.3160222066347864
tembakan	-4.1148621968473345
tembakau	-5.507452325735068
tempat	-2.9714369727046797
tempe	-6.633746116428334
tempo	-5.221390585195693
tendangan	-4.99933182857239
tenggelam	-4.403696546325927
tengik	-5.439058368880994
tengkorak	-4.885800508899208
tenis	-5.327321088877646
tentara	-3.9647490296512093
tenteram	-6.2468014920577595
teori	-4.443239334812049
tepuk tangan	-4.815231559140139
terangsang	-5.412168885721668
terbenam	-4.8833823819287066
terbit	-4.8109244711252295
terbuai	-6.189506088103327
terganggu	-4.786713576636878
terhibur	-5.735775573572422
terinspirasi	-5.388387699896893
terkejut	-4.250997606651367
terkenal	-4.128341743207917
terkepung	-5.5660244925477596
terkesan	-4.581268606321413
terkesiap	-6.184653585308915
terluka	-3.9033928982539017
termometer	-6.422892751113441
terompet	-5.393040899574511
teroris	-4.446489859914609
terperanjat	-6.723922746777422
terpesona	-5.069968483066168
terpikat	-5.679503606989009
terpisah	-4.550064369154033
tersentuh	-5.101071344159898
tersinggung	-4.722422015648019
tersipu	-6.01832216354239
tertarik	-4.049556286977208
tertekan	-4.98386386595727
terwelu	-7.360744844364596
tetek	-6.219818002372166
tidur	-3.404664498767259
tikus	-4.295414151708282
tim	-3.608389040211095
tinju	-4.7102754220763
tinta	-5.17416517369461
tirai	-5.174636464551391
toko	-4.046666852585383
tolol	-4.507858398211499
tompel	-7.2937980547339825
tong	-4.83656516606384
tongkat kruk	-6.414620225147451
topan	-5.501406365235729
topi	-4.413474544673981
tornado	-5.217209619264637
tradisi	-4.725093577978888
tragedi	-4.898596512745527
trauma	-4.953353939893865
truk	-4.185668123188385
tua	-3.535578472108046
tubuh	-3.9384833935509933
tuhan	-3.178458615986345
tulus	-4.973355018025867
tumor	-5.255234659594622
tunai	-4.65874536947496
tungku	-5.623022251036561
uang	-3.3264440032702534
udara	-3.9324210329315537
ulama	-6.134574720965597
ulang tahun	-3.8480826791874363
ular	-4.4509214747136845
undang-undang	-5.1328581397509225
urusan	-4.127748733972442
usia	-4.38203187068769
usil	-5.829265927322341
usus	-5.214616808686358
utang	-4.995568964756194
vagina	-4.9946333209862495
vampir	-4.40011553626387
vandal	-6.070710233002078
vila	-5.597316850801659
visi	-5.024618798186653
wajah	-3.9569667992450066
waktu	-2.9838000485041336
walikota	-4.570342382698797
wanita	-3.2569525223635316
warna	-4.21835537824576
wartawan	-4.6970439189749476
warung	-5.5935889782824155
waspada	-4.615019619110108
waswas	-7.2937980547339825
yakin	-3.269623295049754
yoga	-5.254100730799259
